time-step,queue-sys-id,num-jobs-in-queue,num-jobs-in-service,num-of-errors
3569,q0,75,1,0
3570,q0,75,1,0
3571,q0,75,1,0
3572,q0,75,1,0
3573,q0,75,1,0
3574,q0,75,1,0
3575,q0,75,1,0
3576,q0,75,1,0
3577,q0,75,1,0
3578,q0,75,1,0
3579,q0,74,1,0
3580,q0,74,1,0
3581,q0,74,1,0
3582,q0,74,1,0
3583,q0,74,1,0
3584,q0,74,1,0
3585,q0,74,1,0
3586,q0,74,1,0
3587,q0,74,1,0
3588,q0,74,1,0
3589,q0,73,1,0
3590,q0,73,1,0
3591,q0,73,1,0
3592,q0,73,1,0
3593,q0,73,1,0
3594,q0,73,1,0
3595,q0,73,1,0
3596,q0,73,1,0
3597,q0,73,1,0
3598,q0,73,1,0
3599,q0,72,1,0
3600,q0,72,1,0
3601,q0,72,1,0
3602,q0,72,1,0
3603,q0,72,1,0
3604,q0,72,1,0
3605,q0,72,1,0
3606,q0,72,1,0
3607,q0,72,1,0
3608,q0,72,1,0
3609,q0,71,1,0
3610,q0,71,1,0
3611,q0,71,1,0
3612,q0,71,1,0
3613,q0,71,1,0
3614,q0,71,1,0
3615,q0,71,1,0
3616,q0,71,1,0
3617,q0,71,1,0
3618,q0,71,1,0
3619,q0,70,1,0
3620,q0,70,1,0
3621,q0,70,1,0
3622,q0,70,1,0
3623,q0,70,1,0
3624,q0,70,1,0
3625,q0,70,1,0
3626,q0,70,1,0
3627,q0,70,1,0
3628,q0,70,1,0
3629,q0,69,1,0
3630,q0,69,1,0
3631,q0,69,1,0
3632,q0,69,1,0
3633,q0,69,1,0
3634,q0,69,1,0
3635,q0,69,1,0
3636,q0,69,1,0
3637,q0,69,1,0
3638,q0,69,1,0
3639,q0,68,1,0
3640,q0,68,1,0
3641,q0,68,1,0
3642,q0,68,1,0
3643,q0,68,1,0
3644,q0,68,1,0
3645,q0,68,1,0
3646,q0,68,1,0
3647,q0,68,1,0
3648,q0,68,1,0
3649,q0,67,1,0
3650,q0,67,1,0
3651,q0,67,1,0
3652,q0,67,1,0
3653,q0,67,1,0
3654,q0,67,1,0
3655,q0,67,1,0
3656,q0,67,1,0
3657,q0,67,1,0
3658,q0,67,1,0
3659,q0,66,1,0
3660,q0,66,1,0
3661,q0,66,1,0
3662,q0,66,1,0
3663,q0,66,1,0
3664,q0,66,1,0
3665,q0,66,1,0
3666,q0,66,1,0
3667,q0,66,1,0
3668,q0,66,1,0
3669,q0,65,1,0
3670,q0,65,1,0
3671,q0,65,1,0
3672,q0,65,1,0
3673,q0,65,1,0
3674,q0,65,1,0
3675,q0,65,1,0
3676,q0,65,1,0
3677,q0,65,1,0
3678,q0,65,1,0
3679,q0,64,1,0
3680,q0,64,1,0
3681,q0,64,1,0
3682,q0,64,1,0
3683,q0,64,1,0
3684,q0,64,1,0
3685,q0,64,1,0
3686,q0,64,1,0
3687,q0,64,1,0
3688,q0,64,1,0
3689,q0,63,1,0
3690,q0,63,1,0
3691,q0,63,1,0
3692,q0,63,1,0
3693,q0,63,1,0
3694,q0,63,1,0
3695,q0,63,1,0
3696,q0,63,1,0
3697,q0,63,1,0
3698,q0,63,1,0
3699,q0,62,1,0
3700,q0,62,1,0
3701,q0,62,1,0
3702,q0,62,1,0
3703,q0,62,1,0
3704,q0,62,1,0
3705,q0,62,1,0
3706,q0,62,1,0
3707,q0,62,1,0
3708,q0,62,1,0
3709,q0,61,1,0
3710,q0,61,1,0
3711,q0,61,1,0
3712,q0,61,1,0
3713,q0,61,1,0
3714,q0,61,1,0
3715,q0,61,1,0
3716,q0,61,1,0
3717,q0,61,1,0
3718,q0,61,1,0
3719,q0,60,1,0
3720,q0,60,1,0
3721,q0,60,1,0
3722,q0,60,1,0
3723,q0,60,1,0
3724,q0,60,1,0
3725,q0,60,1,0
3726,q0,60,1,0
3727,q0,60,1,0
3728,q0,60,1,0
3729,q0,59,1,0
3730,q0,59,1,0
3731,q0,59,1,0
3732,q0,59,1,0
3733,q0,59,1,0
3734,q0,59,1,0
3735,q0,59,1,0
3736,q0,59,1,0
3737,q0,59,1,0
3738,q0,59,1,0
3739,q0,58,1,0
3740,q0,58,1,0
3741,q0,58,1,0
3742,q0,58,1,0
3743,q0,58,1,0
3744,q0,58,1,0
3745,q0,58,1,0
3746,q0,58,1,0
3747,q0,58,1,0
3748,q0,58,1,0
3749,q0,57,1,0
3750,q0,57,1,0
3751,q0,57,1,0
3752,q0,57,1,0
3753,q0,57,1,0
3754,q0,57,1,0
3755,q0,57,1,0
3756,q0,57,1,0
3757,q0,57,1,0
3758,q0,57,1,0
3759,q0,56,1,0
3760,q0,56,1,0
3761,q0,56,1,0
3762,q0,56,1,0
3763,q0,56,1,0
3764,q0,56,1,0
3765,q0,56,1,0
3766,q0,56,1,0
3767,q0,56,1,0
3768,q0,56,1,0
3769,q0,55,1,0
3770,q0,55,1,0
3771,q0,55,1,0
3772,q0,55,1,0
3773,q0,55,1,0
3774,q0,55,1,0
3775,q0,55,1,0
3776,q0,55,1,0
3777,q0,55,1,0
3778,q0,55,1,0
3779,q0,54,1,0
3780,q0,54,1,0
3781,q0,54,1,0
3782,q0,54,1,0
3783,q0,54,1,0
3784,q0,54,1,0
3785,q0,54,1,0
3786,q0,54,1,0
3787,q0,54,1,0
3788,q0,54,1,0
3789,q0,53,1,0
3790,q0,53,1,0
3791,q0,53,1,0
3792,q0,53,1,0
3793,q0,53,1,0
3794,q0,53,1,0
3795,q0,53,1,0
3796,q0,53,1,0
3797,q0,53,1,0
3798,q0,53,1,0
3799,q0,52,1,0
3800,q0,52,1,0
3801,q0,52,1,0
3802,q0,52,1,0
3803,q0,52,1,0
3804,q0,52,1,0
3805,q0,52,1,0
3806,q0,52,1,0
3807,q0,52,1,0
3808,q0,52,1,0
3809,q0,51,1,0
3810,q0,51,1,0
3811,q0,51,1,0
3812,q0,51,1,0
3813,q0,51,1,0
3814,q0,51,1,0
3815,q0,51,1,0
3816,q0,51,1,0
3817,q0,51,1,0
3818,q0,51,1,0
3819,q0,50,1,0
3820,q0,50,1,0
3821,q0,50,1,0
3822,q0,50,1,0
3823,q0,50,1,0
3824,q0,50,1,0
3825,q0,50,1,0
3826,q0,50,1,0
3827,q0,50,1,0
3828,q0,50,1,0
3829,q0,49,1,0
3830,q0,49,1,0
3831,q0,49,1,0
3832,q0,49,1,0
3833,q0,49,1,0
3834,q0,49,1,0
3835,q0,49,1,0
3836,q0,49,1,0
3837,q0,49,1,0
3838,q0,49,1,0
3839,q0,48,1,0
3840,q0,48,1,0
3841,q0,48,1,0
3842,q0,48,1,0
3843,q0,48,1,0
3844,q0,48,1,0
3845,q0,48,1,0
3846,q0,48,1,0
3847,q0,48,1,0
3848,q0,48,1,0
3849,q0,47,1,0
3850,q0,47,1,0
3851,q0,47,1,0
3852,q0,47,1,0
3853,q0,47,1,0
3854,q0,47,1,0
3855,q0,47,1,0
3856,q0,47,1,0
3857,q0,47,1,0
3858,q0,47,1,0
3859,q0,46,1,0
3860,q0,46,1,0
3861,q0,46,1,0
3862,q0,46,1,0
3863,q0,46,1,0
3864,q0,46,1,0
3865,q0,46,1,0
3866,q0,46,1,0
3867,q0,46,1,0
3868,q0,46,1,0
3869,q0,45,1,0
3870,q0,45,1,0
3871,q0,45,1,0
3872,q0,45,1,0
3873,q0,45,1,0
3874,q0,45,1,0
3875,q0,45,1,0
3876,q0,45,1,0
3877,q0,45,1,0
3878,q0,45,1,0
3879,q0,44,1,0
3880,q0,44,1,0
3881,q0,44,1,0
3882,q0,44,1,0
3883,q0,44,1,0
3884,q0,44,1,0
3885,q0,44,1,0
3886,q0,44,1,0
3887,q0,44,1,0
3888,q0,44,1,0
3889,q0,43,1,0
3890,q0,43,1,0
3891,q0,43,1,0
3892,q0,43,1,0
3893,q0,43,1,0
3894,q0,43,1,0
3895,q0,43,1,0
3896,q0,43,1,0
3897,q0,43,1,0
3898,q0,43,1,0
3899,q0,42,1,0
3900,q0,42,1,0
3901,q0,42,1,0
3902,q0,42,1,0
3903,q0,42,1,0
3904,q0,42,1,0
3905,q0,42,1,0
3906,q0,42,1,0
3907,q0,42,1,0
3908,q0,42,1,0
3909,q0,41,1,0
3910,q0,41,1,0
3911,q0,41,1,0
3912,q0,41,1,0
3913,q0,41,1,0
3914,q0,41,1,0
3915,q0,41,1,0
3916,q0,41,1,0
3917,q0,41,1,0
3918,q0,41,1,0
3919,q0,40,1,0
3920,q0,40,1,0
3921,q0,40,1,0
3922,q0,40,1,0
3923,q0,40,1,0
3924,q0,40,1,0
3925,q0,40,1,0
3926,q0,40,1,0
3927,q0,40,1,0
3928,q0,40,1,0
3929,q0,39,1,0
3930,q0,39,1,0
3931,q0,39,1,0
3932,q0,39,1,0
3933,q0,39,1,0
3934,q0,39,1,0
3935,q0,39,1,0
3936,q0,39,1,0
3937,q0,39,1,0
3938,q0,39,1,0
3939,q0,38,1,0
3940,q0,38,1,0
3941,q0,38,1,0
3942,q0,38,1,0
3943,q0,38,1,0
3944,q0,38,1,0
3945,q0,38,1,0
3946,q0,38,1,0
3947,q0,38,1,0
3948,q0,38,1,0
3949,q0,37,1,0
3950,q0,37,1,0
3951,q0,37,1,0
3952,q0,37,1,0
3953,q0,37,1,0
3954,q0,37,1,0
3955,q0,37,1,0
3956,q0,37,1,0
3957,q0,37,1,0
3958,q0,37,1,0
3959,q0,36,1,0
3960,q0,36,1,0
3961,q0,36,1,0
3962,q0,36,1,0
3963,q0,36,1,0
3964,q0,36,1,0
3965,q0,36,1,0
3966,q0,36,1,0
3967,q0,36,1,0
3968,q0,36,1,0
3969,q0,35,1,0
3970,q0,35,1,0
3971,q0,35,1,0
3972,q0,35,1,0
3973,q0,35,1,0
3974,q0,35,1,0
3975,q0,35,1,0
3976,q0,35,1,0
3977,q0,35,1,0
3978,q0,35,1,0
3979,q0,34,1,0
3980,q0,34,1,0
3981,q0,34,1,0
3982,q0,34,1,0
3983,q0,34,1,0
3984,q0,34,1,0
3985,q0,34,1,0
3986,q0,34,1,0
3987,q0,34,1,0
3988,q0,34,1,0
3989,q0,33,1,0
3990,q0,33,1,0
3991,q0,33,1,0
3992,q0,33,1,0
3993,q0,33,1,0
3994,q0,33,1,0
3995,q0,33,1,0
3996,q0,33,1,0
3997,q0,33,1,0
3998,q0,33,1,0
3999,q0,32,1,0
4000,q0,32,1,0
4001,q0,32,1,0
4002,q0,32,1,0
4003,q0,32,1,0
4004,q0,32,1,0
4005,q0,32,1,0
4006,q0,32,1,0
4007,q0,32,1,0
4008,q0,32,1,0
4009,q0,31,1,0
4010,q0,31,1,0
4011,q0,31,1,0
4012,q0,31,1,0
4013,q0,31,1,0
4014,q0,31,1,0
4015,q0,31,1,0
4016,q0,31,1,0
4017,q0,31,1,0
4018,q0,31,1,0
4019,q0,30,1,0
4020,q0,30,1,0
4021,q0,30,1,0
4022,q0,30,1,0
4023,q0,30,1,0
4024,q0,30,1,0
4025,q0,30,1,0
4026,q0,30,1,0
4027,q0,30,1,0
4028,q0,30,1,0
4029,q0,29,1,0
4030,q0,29,1,0
4031,q0,29,1,0
4032,q0,29,1,0
4033,q0,29,1,0
4034,q0,29,1,0
4035,q0,29,1,0
4036,q0,29,1,0
4037,q0,29,1,0
4038,q0,29,1,0
4039,q0,28,1,0
4040,q0,28,1,0
4041,q0,28,1,0
4042,q0,28,1,0
4043,q0,28,1,0
4044,q0,28,1,0
4045,q0,28,1,0
4046,q0,28,1,0
4047,q0,28,1,0
4048,q0,28,1,0
4049,q0,27,1,0
4050,q0,27,1,0
4051,q0,27,1,0
4052,q0,27,1,0
4053,q0,27,1,0
4054,q0,27,1,0
4055,q0,27,1,0
4056,q0,27,1,0
4057,q0,27,1,0
4058,q0,27,1,0
4059,q0,26,1,0
4060,q0,26,1,0
4061,q0,26,1,0
4062,q0,26,1,0
4063,q0,26,1,0
4064,q0,26,1,0
4065,q0,26,1,0
4066,q0,26,1,0
4067,q0,26,1,0
4068,q0,26,1,0
4069,q0,25,1,0
4070,q0,25,1,0
4071,q0,25,1,0
4072,q0,25,1,0
4073,q0,25,1,0
4074,q0,25,1,0
4075,q0,25,1,0
4076,q0,25,1,0
4077,q0,25,1,0
4078,q0,25,1,0
4079,q0,24,1,0
4080,q0,24,1,0
4081,q0,24,1,0
4082,q0,24,1,0
4083,q0,24,1,0
4084,q0,24,1,0
4085,q0,24,1,0
4086,q0,24,1,0
4087,q0,24,1,0
4088,q0,24,1,0
4089,q0,23,1,0
4090,q0,23,1,0
4091,q0,23,1,0
4092,q0,23,1,0
4093,q0,23,1,0
4094,q0,23,1,0
4095,q0,23,1,0
4096,q0,23,1,0
4097,q0,23,1,0
4098,q0,23,1,0
4099,q0,22,1,0
4100,q0,22,1,0
4101,q0,22,1,0
4102,q0,22,1,0
4103,q0,22,1,0
4104,q0,22,1,0
4105,q0,22,1,0
4106,q0,22,1,0
4107,q0,22,1,0
4108,q0,22,1,0
4109,q0,21,1,0
4110,q0,21,1,0
4111,q0,21,1,0
4112,q0,21,1,0
4113,q0,21,1,0
4114,q0,21,1,0
4115,q0,21,1,0
4116,q0,21,1,0
4117,q0,21,1,0
4118,q0,21,1,0
4119,q0,20,1,0
4120,q0,20,1,0
4121,q0,20,1,0
4122,q0,20,1,0
4123,q0,20,1,0
4124,q0,20,1,0
4125,q0,20,1,0
4126,q0,20,1,0
4127,q0,20,1,0
4128,q0,20,1,0
4129,q0,19,1,0
4130,q0,19,1,0
4131,q0,19,1,0
4132,q0,19,1,0
4133,q0,19,1,0
4134,q0,19,1,0
4135,q0,19,1,0
4136,q0,19,1,0
4137,q0,19,1,0
4138,q0,19,1,0
4139,q0,18,1,0
4140,q0,18,1,0
4141,q0,18,1,0
4142,q0,18,1,0
4143,q0,18,1,0
4144,q0,18,1,0
4145,q0,18,1,0
4146,q0,18,1,0
4147,q0,18,1,0
4148,q0,18,1,0
4149,q0,17,1,0
4150,q0,17,1,0
4151,q0,17,1,0
4152,q0,17,1,0
4153,q0,17,1,0
4154,q0,17,1,0
4155,q0,17,1,0
4156,q0,17,1,0
4157,q0,17,1,0
4158,q0,17,1,0
4159,q0,16,1,0
4160,q0,16,1,0
4161,q0,16,1,0
4162,q0,16,1,0
4163,q0,16,1,0
4164,q0,16,1,0
4165,q0,16,1,0
4166,q0,16,1,0
4167,q0,16,1,0
4168,q0,16,1,0
4169,q0,15,1,0
4170,q0,15,1,0
4171,q0,15,1,0
4172,q0,15,1,0
4173,q0,15,1,0
4174,q0,15,1,0
4175,q0,15,1,0
4176,q0,15,1,0
4177,q0,15,1,0
4178,q0,15,1,0
4179,q0,14,1,0
4180,q0,14,1,0
4181,q0,14,1,0
4182,q0,14,1,0
4183,q0,14,1,0
4184,q0,14,1,0
4185,q0,14,1,0
4186,q0,14,1,0
4187,q0,14,1,0
4188,q0,14,1,0
4189,q0,13,1,0
4190,q0,13,1,0
4191,q0,13,1,0
4192,q0,13,1,0
4193,q0,13,1,0
4194,q0,13,1,0
4195,q0,13,1,0
4196,q0,13,1,0
4197,q0,13,1,0
4198,q0,13,1,0
4199,q0,12,1,0
4200,q0,12,1,0
4201,q0,12,1,0
4202,q0,12,1,0
4203,q0,12,1,0
4204,q0,12,1,0
4205,q0,12,1,0
4206,q0,12,1,0
4207,q0,12,1,0
4208,q0,12,1,0
4209,q0,11,1,0
4210,q0,11,1,0
4211,q0,11,1,0
4212,q0,11,1,0
4213,q0,11,1,0
4214,q0,11,1,0
4215,q0,11,1,0
4216,q0,11,1,0
4217,q0,11,1,0
4218,q0,11,1,0
4219,q0,10,1,0
4220,q0,10,1,0
4221,q0,10,1,0
4222,q0,10,1,0
4223,q0,10,1,0
4224,q0,10,1,0
4225,q0,10,1,0
4226,q0,10,1,0
4227,q0,10,1,0
4228,q0,10,1,0
4229,q0,9,1,0
4230,q0,9,1,0
4231,q0,9,1,0
4232,q0,9,1,0
4233,q0,9,1,0
4234,q0,9,1,0
4235,q0,9,1,0
4236,q0,9,1,0
4237,q0,9,1,0
4238,q0,9,1,0
4239,q0,8,1,0
4240,q0,8,1,0
4241,q0,8,1,0
4242,q0,8,1,0
4243,q0,8,1,0
4244,q0,8,1,0
4245,q0,8,1,0
4246,q0,8,1,0
4247,q0,8,1,0
4248,q0,8,1,0
4249,q0,7,1,0
4250,q0,7,1,0
4251,q0,7,1,0
4252,q0,7,1,0
4253,q0,7,1,0
4254,q0,7,1,0
4255,q0,7,1,0
4256,q0,7,1,0
4257,q0,7,1,0
4258,q0,7,1,0
4259,q0,6,1,0
4260,q0,6,1,0
4261,q0,6,1,0
4262,q0,6,1,0
4263,q0,6,1,0
4264,q0,6,1,0
4265,q0,6,1,0
4266,q0,6,1,0
4267,q0,6,1,0
4268,q0,6,1,0
4269,q0,5,1,0
4270,q0,5,1,0
4271,q0,5,1,0
4272,q0,5,1,0
4273,q0,5,1,0
4274,q0,5,1,0
4275,q0,5,1,0
4276,q0,5,1,0
4277,q0,5,1,0
4278,q0,5,1,0
4279,q0,4,1,0
4280,q0,4,1,0
4281,q0,4,1,0
4282,q0,4,1,0
4283,q0,4,1,0
4284,q0,4,1,0
4285,q0,4,1,0
4286,q0,4,1,0
4287,q0,4,1,0
4288,q0,4,1,0
4289,q0,3,1,0
4290,q0,3,1,0
4291,q0,3,1,0
4292,q0,3,1,0
4293,q0,3,1,0
4294,q0,3,1,0
4295,q0,3,1,0
4296,q0,3,1,0
4297,q0,3,1,0
4298,q0,3,1,0
4299,q0,2,1,0
4300,q0,2,1,0
4301,q0,2,1,0
4302,q0,2,1,0
4303,q0,2,1,0
4304,q0,2,1,0
4305,q0,2,1,0
4306,q0,2,1,0
4307,q0,2,1,0
4308,q0,2,1,0
4309,q0,1,1,0
4310,q0,1,1,0
4311,q0,1,1,0
4312,q0,1,1,0
4313,q0,1,1,0
4314,q0,1,1,0
4315,q0,1,1,0
4316,q0,1,1,0
4317,q0,1,1,0
4318,q0,1,1,0
4319,q0,0,1,0
4320,q0,0,1,0
4321,q0,0,1,0
4322,q0,0,1,0
4323,q0,0,1,0
4324,q0,0,1,0
4325,q0,0,1,0
4326,q0,0,1,0
4327,q0,0,1,0
4328,q0,0,1,0
4329,q0,0,0,0
4330,q0,0,0,0
4331,q0,0,0,0
4332,q0,0,0,0
4333,q0,0,0,0
4334,q0,0,0,0
4335,q0,0,0,0
4336,q0,0,0,0
4337,q0,0,0,0
4338,q0,0,0,0
4339,q0,0,0,0
4340,q0,0,0,0
4341,q0,0,0,0
4342,q0,0,0,0
4343,q0,0,0,0
4344,q0,0,0,0
4345,q0,0,0,0
4346,q0,0,0,0
4347,q0,0,0,0
4348,q0,0,0,0
4349,q0,0,0,0
4350,q0,0,0,0
4351,q0,0,0,0
4352,q0,0,0,0
4353,q0,0,0,0
4354,q0,0,0,0
4355,q0,0,0,0
4356,q0,0,0,0
4357,q0,0,0,0
4358,q0,0,0,0
4359,q0,0,0,0
4360,q0,0,0,0
4361,q0,0,0,0
4362,q0,0,0,0
4363,q0,0,0,0
4364,q0,0,0,0
4365,q0,0,0,0
4366,q0,0,0,0
4367,q0,0,0,0
4368,q0,0,0,0
4369,q0,0,0,0
4370,q0,0,0,0
4371,q0,0,0,0
4372,q0,0,0,0
4373,q0,0,0,0
4374,q0,0,0,0
4375,q0,0,0,0
4376,q0,0,0,0
4377,q0,0,0,0
4378,q0,0,0,0
4379,q0,0,0,0
4380,q0,0,0,0
4381,q0,0,0,0
4382,q0,0,0,0
4383,q0,0,0,0
4384,q0,0,0,0
4385,q0,0,0,0
4386,q0,0,0,0
4387,q0,0,0,0
4388,q0,0,0,0
4389,q0,0,0,0
4390,q0,0,0,0
4391,q0,0,0,0
4392,q0,0,0,0
4393,q0,0,0,0
4394,q0,0,0,0
4395,q0,0,0,0
4396,q0,0,0,0
4397,q0,0,0,0
4398,q0,0,0,0
4399,q0,0,0,0
4400,q0,0,0,0
4401,q0,0,0,0
4402,q0,0,0,0
4403,q0,0,0,0
4404,q0,0,0,0
4405,q0,0,0,0
4406,q0,0,0,0
4407,q0,0,0,0
4408,q0,0,0,0
4409,q0,0,0,0
4410,q0,0,0,0
4411,q0,0,0,0
4412,q0,0,0,0
4413,q0,0,0,0
4414,q0,0,0,0
4415,q0,0,0,0
4416,q0,0,0,0
4417,q0,0,0,0
4418,q0,0,0,0
4419,q0,0,0,0
4420,q0,0,0,0
4421,q0,0,0,0
4422,q0,0,0,0
4423,q0,0,0,0
4424,q0,0,0,0
4425,q0,0,0,0
4426,q0,0,0,0
4427,q0,0,0,0
4428,q0,0,0,0
4429,q0,0,0,0
4430,q0,0,0,0
4431,q0,0,0,0
4432,q0,0,0,0
4433,q0,0,0,0
4434,q0,0,0,0
4435,q0,0,0,0
4436,q0,0,0,0
4437,q0,0,0,0
4438,q0,0,0,0
4439,q0,0,0,0
4440,q0,0,0,0
4441,q0,0,0,0
4442,q0,0,0,0
4443,q0,0,0,0
4444,q0,0,0,0
4445,q0,0,0,0
4446,q0,0,0,0
4447,q0,0,0,0
4448,q0,0,0,0
4449,q0,0,0,0
4450,q0,0,0,0
4451,q0,0,0,0
4452,q0,0,0,0
4453,q0,0,0,0
4454,q0,0,0,0
4455,q0,0,0,0
4456,q0,0,0,0
4457,q0,0,0,0
4458,q0,0,0,0
4459,q0,0,0,0
4460,q0,0,0,0
4461,q0,0,0,0
4462,q0,0,0,0
4463,q0,0,0,0
4464,q0,0,0,0
4465,q0,0,0,0
4466,q0,0,0,0
4467,q0,0,0,0
4468,q0,0,0,0
4469,q0,0,0,0
4470,q0,0,0,0
4471,q0,0,0,0
4472,q0,0,0,0
4473,q0,0,0,0
4474,q0,0,0,0
4475,q0,0,0,0
4476,q0,0,0,0
4477,q0,0,0,0
4478,q0,0,0,0
4479,q0,0,0,0
4480,q0,0,0,0
4481,q0,0,0,0
4482,q0,0,0,0
4483,q0,0,0,0
4484,q0,0,0,0
4485,q0,0,0,0
4486,q0,0,0,0
4487,q0,0,0,0
4488,q0,0,0,0
4489,q0,0,0,0
4490,q0,0,0,0
4491,q0,0,0,0
4492,q0,0,0,0
4493,q0,0,0,0
4494,q0,0,0,0
4495,q0,0,0,0
4496,q0,0,0,0
4497,q0,0,0,0
4498,q0,0,0,0
4499,q0,0,0,0
4500,q0,0,0,0
4501,q0,0,0,0
4502,q0,0,0,0
4503,q0,0,0,0
4504,q0,0,0,0
4505,q0,0,0,0
4506,q0,0,0,0
4507,q0,0,0,0
4508,q0,0,0,0
4509,q0,0,0,0
4510,q0,0,0,0
4511,q0,0,0,0
4512,q0,0,0,0
4513,q0,0,0,0
4514,q0,0,0,0
4515,q0,0,0,0
4516,q0,0,0,0
4517,q0,0,0,0
4518,q0,0,0,0
4519,q0,0,0,0
4520,q0,0,0,0
4521,q0,0,0,0
4522,q0,0,0,0
4523,q0,0,0,0
4524,q0,0,0,0
4525,q0,0,0,0
4526,q0,0,0,0
4527,q0,0,0,0
4528,q0,0,0,0
4529,q0,0,0,0
4530,q0,0,0,0
4531,q0,0,0,0
4532,q0,0,0,0
4533,q0,0,0,0
4534,q0,0,0,0
4535,q0,0,0,0
4536,q0,0,0,0
4537,q0,0,0,0
4538,q0,0,0,0
4539,q0,0,0,0
4540,q0,0,0,0
4541,q0,0,0,0
4542,q0,0,0,0
4543,q0,0,0,0
4544,q0,0,0,0
4545,q0,0,0,0
4546,q0,0,0,0
4547,q0,0,0,0
4548,q0,0,0,0
4549,q0,0,0,0
4550,q0,0,0,0
4551,q0,0,0,0
4552,q0,0,0,0
4553,q0,0,0,0
4554,q0,0,0,0
4555,q0,0,0,0
4556,q0,0,0,0
4557,q0,0,0,0
4558,q0,0,0,0
4559,q0,0,0,0
4560,q0,0,0,0
4561,q0,0,0,0
4562,q0,0,0,0
4563,q0,0,0,0
4564,q0,0,0,0
4565,q0,0,0,0
4566,q0,0,0,0
4567,q0,0,0,0
4568,q0,0,0,0
4569,q0,0,0,0
4570,q0,0,0,0
4571,q0,0,0,0
4572,q0,0,0,0
4573,q0,0,0,0
4574,q0,0,0,0
4575,q0,0,0,0
4576,q0,0,0,0
4577,q0,0,0,0
4578,q0,0,0,0
4579,q0,0,0,0
4580,q0,0,0,0
4581,q0,0,0,0
4582,q0,0,0,0
4583,q0,0,0,0
4584,q0,0,0,0
4585,q0,0,0,0
4586,q0,0,0,0
4587,q0,0,0,0
4588,q0,0,0,0
4589,q0,0,0,0
4590,q0,0,0,0
4591,q0,0,0,0
4592,q0,0,0,0
4593,q0,0,0,0
4594,q0,0,0,0
4595,q0,0,0,0
4596,q0,0,0,0
4597,q0,0,0,0
4598,q0,0,0,0
4599,q0,0,0,0
4600,q0,0,0,0
4601,q0,0,0,0
4602,q0,0,0,0
4603,q0,0,0,0
4604,q0,0,0,0
4605,q0,0,0,0
4606,q0,0,0,0
4607,q0,0,0,0
4608,q0,0,0,0
4609,q0,0,0,0
4610,q0,0,0,0
4611,q0,0,0,0
4612,q0,0,0,0
4613,q0,0,0,0
4614,q0,0,0,0
4615,q0,0,0,0
4616,q0,0,0,0
4617,q0,0,0,0
4618,q0,0,0,0
4619,q0,0,0,0
4620,q0,0,0,0
4621,q0,0,0,0
4622,q0,0,0,0
4623,q0,0,0,0
4624,q0,0,0,0
4625,q0,0,0,0
4626,q0,0,0,0
4627,q0,0,0,0
4628,q0,0,0,0
4629,q0,0,0,0
4630,q0,0,0,0
4631,q0,0,0,0
4632,q0,0,0,0
4633,q0,0,0,0
4634,q0,0,0,0
4635,q0,0,0,0
4636,q0,0,0,0
4637,q0,0,0,0
4638,q0,0,0,0
4639,q0,0,0,0
4640,q0,0,0,0
4641,q0,0,0,0
4642,q0,0,0,0
4643,q0,0,0,0
4644,q0,0,0,0
4645,q0,0,0,0
4646,q0,0,0,0
4647,q0,0,0,0
4648,q0,0,0,0
4649,q0,0,0,0
4650,q0,0,0,0
4651,q0,0,0,0
4652,q0,0,0,0
4653,q0,0,0,0
4654,q0,0,0,0
4655,q0,0,0,0
4656,q0,0,0,0
4657,q0,0,0,0
4658,q0,0,0,0
4659,q0,0,0,0
4660,q0,0,0,0
4661,q0,0,0,0
4662,q0,0,0,0
4663,q0,0,0,0
4664,q0,0,0,0
4665,q0,0,0,0
4666,q0,0,0,0
4667,q0,0,0,0
4668,q0,0,0,0
4669,q0,0,0,0
4670,q0,0,0,0
4671,q0,0,0,0
4672,q0,0,0,0
4673,q0,0,0,0
4674,q0,0,0,0
4675,q0,0,0,0
4676,q0,0,0,0
4677,q0,0,0,0
4678,q0,0,0,0
4679,q0,0,0,0
4680,q0,0,0,0
4681,q0,0,0,0
4682,q0,0,0,0
4683,q0,0,0,0
4684,q0,0,0,0
4685,q0,0,0,0
4686,q0,0,0,0
4687,q0,0,0,0
4688,q0,0,0,0
4689,q0,0,0,0
4690,q0,0,0,0
4691,q0,0,0,0
4692,q0,0,0,0
4693,q0,0,0,0
4694,q0,0,0,0
4695,q0,0,0,0
4696,q0,0,0,0
4697,q0,0,0,0
4698,q0,0,0,0
4699,q0,0,0,0
4700,q0,0,0,0
4701,q0,0,0,0
4702,q0,0,0,0
4703,q0,0,0,0
4704,q0,0,0,0
4705,q0,0,0,0
4706,q0,0,0,0
4707,q0,0,0,0
4708,q0,0,0,0
4709,q0,0,0,0
4710,q0,0,0,0
4711,q0,0,0,0
4712,q0,0,0,0
4713,q0,0,0,0
4714,q0,0,0,0
4715,q0,0,0,0
4716,q0,0,0,0
4717,q0,0,0,0
4718,q0,0,0,0
4719,q0,0,0,0
4720,q0,0,0,0
4721,q0,0,0,0
4722,q0,0,0,0
4723,q0,0,0,0
4724,q0,0,0,0
4725,q0,0,0,0
4726,q0,0,0,0
4727,q0,0,0,0
4728,q0,0,0,0
4729,q0,0,0,0
4730,q0,0,0,0
4731,q0,0,0,0
